time,pace,bass,drum,vocal,other,loudness_momentary,loudness_short_term,section
66.25,19.87,0.819,0.685,0.416,0.452,-5.68,-5.3,5
66.30,19.76,0.814,0.632,0.402,0.436,-5.68,-5.3,5
66.35,19.8,0.822,0.524,0.382,0.437,-5.82,-5.4,5
66.40,19.66,0.826,0.427,0.402,0.446,-5.82,-5.4,5
66.45,19.81,0.819,0.661,0.443,0.547,-6.21,-5.4,5
66.50,19.67,0.819,0.679,0.445,0.592,-6.21,-5.4,5
66.55,19.77,0.815,0.52,0.431,0.566,-6.01,-5.4,5
66.60,19.81,0.817,0.451,0.41,0.567,-6.01,-5.4,5
66.65,19.87,0.81,0.804,0.416,0.548,-5.71,-5.37,5
66.70,19.88,0.795,0.859,0.446,0.557,-5.71,-5.37,5
66.75,19.85,0.8,0.83,0.457,0.552,-5.16,-5.3,5
66.80,19.88,0.81,0.77,0.444,0.561,-5.16,-5.3,5
66.85,19.71,0.816,0.66,0.462,0.559,-5.22,-5.31,5
66.90,19.96,0.811,0.647,0.473,0.566,-5.22,-5.31,5
66.95,20.07,0.805,0.568,0.469,0.558,-5.3,-5.47,5
67.00,20.11,0.811,0.497,0.476,0.545,-5.3,-5.47,5
67.05,20.19,0.8,0.434,0.474,0.543,-5.69,-5.47,5
67.10,20.15,0.808,0.69,0.471,0.563,-5.69,-5.47,5
67.15,20.27,0.806,0.63,0.461,0.581,-6.37,-5.49,5
67.20,20.09,0.813,0.476,0.458,0.577,-6.37,-5.49,5
67.25,20.22,0.805,0.444,0.446,0.57,-6.55,-5.51,5
67.30,20.15,0.809,0.811,0.419,0.549,-6.55,-5.51,5
67.35,20.45,0.782,0.849,0.392,0.53,-5.62,-5.46,5
67.40,20.13,0.796,0.859,0.363,0.498,-5.62,-5.46,5
67.45,20.13,0.805,0.815,0.351,0.467,-5.16,-5.41,5
67.50,20.12,0.815,0.71,0.421,0.552,-5.16,-5.41,5
67.55,20.24,0.825,0.617,0.471,0.619,-4.98,-5.47,5
67.60,20.17,0.831,0.518,0.488,0.619,-4.98,-5.47,5
67.65,20.31,0.831,0.474,0.5,0.613,-4.8,-5.54,5
67.70,20.33,0.814,0.599,0.492,0.593,-4.8,-5.54,5
67.75,20.39,0.82,0.797,0.471,0.561,-5.11,-5.55,5
67.80,20.18,0.811,0.754,0.439,0.587,-5.11,-5.55,5
67.85,20.01,0.826,0.561,0.439,0.598,-5.46,-5.61,5
67.90,19.98,0.823,0.473,0.387,0.591,-5.46,-5.61,5
67.95,20.15,0.828,0.634,0.369,0.56,-5.63,-5.68,5
68.00,19.96,0.825,0.622,0.35,0.565,-5.63,-5.68,5
68.05,20.1,0.82,0.497,0.357,0.578,-5.62,-5.73,5
68.10,19.87,0.814,0.453,0.321,0.559,-5.62,-5.73,5
68.15,20.27,0.798,0.56,0.381,0.536,-6.31,-5.8,5
68.20,19.75,0.706,0.589,0.54,0.529,-6.31,-5.8,5
68.25,19.98,0.365,0.641,0.557,0.541,-6.75,-5.87,5
68.30,19.23,0.225,0.534,0.553,0.529,-6.75,-5.87,5
68.35,19.43,0.185,0.601,0.541,0.508,-7.29,-5.86,5
68.40,18.54,0.178,0.563,0.518,0.485,-7.29,-5.86,5
68.45,19.68,0.164,0.558,0.475,0.47,-8.59,-5.89,5
68.50,19.42,0.119,0.56,0.463,0.471,-8.59,-5.89,5
68.55,19.47,0.156,0.59,0.476,0.481,-9.58,-5.89,5
68.60,19.88,0.462,0.829,0.443,0.456,-9.58,-5.89,5
68.65,20.18,0.579,0.825,0.412,0.418,-7.38,-5.91,5
68.70,20.59,0.676,0.793,0.394,0.394,-7.38,-5.91,5
68.75,20.65,0.688,0.732,0.379,0.367,-6.54,-5.88,5
68.80,20.8,0.715,0.728,0.35,0.359,-6.54,-5.88,5
68.85,21.17,0.676,0.703,0.344,0.33,-5.86,-5.92,5
68.90,20.72,0.717,0.673,0.326,0.334,-5.86,-5.92,5
68.95,21.03,0.684,0.649,0.316,0.336,-5.64,-6.0,5
69.00,20.7,0.655,0.705,0.296,0.334,-5.64,-6.0,5
69.05,20.66,0.58,0.852,0.289,0.307,-6.09,-6.0,5
69.10,20.46,0.677,0.847,0.26,0.286,-6.09,-6.0,5
69.15,20.51,0.694,0.797,0.234,0.274,-6.09,-5.96,5
69.20,20.45,0.698,0.731,0.213,0.26,-6.09,-5.96,5
69.25,20.42,0.709,0.709,0.199,0.248,-6.5,-6.03,5
69.30,20.25,0.706,0.66,0.178,0.224,-6.5,-6.03,5
69.35,20.6,0.713,0.625,0.155,0.195,-6.71,-6.11,5
69.40,20.47,0.667,0.597,0.119,0.155,-6.71,-6.11,5
69.45,20.66,0.555,0.834,0.126,0.177,-7.31,-6.12,5
69.50,20.59,0.141,0.834,0.124,0.166,-7.31,-6.12,5
69.55,20.37,0.0,0.789,0.111,0.163,-8.51,-6.22,5
69.60,20.37,0.0,0.792,0.102,0.147,-8.51,-6.22,5
69.65,20.51,0.0,0.761,0.085,0.133,-8.56,-6.34,5
69.70,20.38,0.0,0.787,0.086,0.136,-8.56,-6.34,5
69.75,20.5,0.0,0.713,0.08,0.125,-8.45,-6.51,5
69.80,20.35,0.0,0.778,0.072,0.132,-8.45,-6.51,5
69.85,20.32,0.0,0.737,0.067,0.141,-9.57,-6.6,5
69.90,20.19,0.0,0.813,0.069,0.145,-9.57,-6.6,5
69.95,20.49,0.0,0.763,0.06,0.142,-9.47,-6.68,5
70.00,20.29,0.0,0.802,0.066,0.139,-9.47,-6.68,5
70.05,20.3,0.0,0.752,0.034,0.133,-9.92,-6.78,5
70.10,20.41,0.517,0.829,0.035,0.137,-9.92,-6.78,5
70.15,20.44,0.669,0.863,0.01,0.134,-7.1,-6.6,5
70.20,20.33,0.761,0.828,0.011,0.122,-7.1,-6.6,5
70.25,20.3,0.8,0.789,0.001,0.143,-6.22,-6.55,5
70.30,20.27,0.807,0.787,0.001,0.143,-6.22,-6.55,5
70.35,20.41,0.815,0.805,0.0,0.164,-5.57,-6.67,5
70.40,20.4,0.82,0.761,0.01,0.152,-5.57,-6.67,5
70.45,20.43,0.815,0.775,0.008,0.168,-4.91,-6.73,5
70.50,20.32,0.818,0.765,0.009,0.148,-4.91,-6.73,5
70.55,20.46,0.819,0.778,0.008,0.16,-5.75,-6.74,5
70.60,20.3,0.811,0.704,0.005,0.145,-5.75,-6.74,5
70.65,20.42,0.816,0.756,0.013,0.156,-5.87,-6.75,5
70.70,20.39,0.81,0.746,0.006,0.148,-5.87,-6.75,5
70.75,20.5,0.81,0.81,0.007,0.149,-5.52,-6.75,5
70.80,20.18,0.801,0.845,0.007,0.141,-5.52,-6.75,5
70.85,20.36,0.82,0.857,0.003,0.148,-4.76,-6.6,5
70.90,20.14,0.813,0.779,0.005,0.143,-4.76,-6.6,5
70.95,20.24,0.816,0.799,0.008,0.142,-4.79,-6.58,5
71.00,20.14,0.813,0.782,0.005,0.142,-4.79,-6.58,5
71.05,20.3,0.823,0.771,0.004,0.137,-4.77,-6.59,5
71.10,20.17,0.817,0.737,0.01,0.145,-4.77,-6.59,5
71.15,20.32,0.814,0.821,0.012,0.144,-4.82,-6.49,5
71.20,20.12,0.804,0.83,0.009,0.15,-4.82,-6.49,5
71.25,20.32,0.808,0.727,0.0,0.14,-5.7,-6.45,5
71.30,20.27,0.81,0.753,0.003,0.142,-5.7,-6.45,5
71.35,20.35,0.798,0.75,0.0,0.136,-5.6,-6.36,5
71.40,20.13,0.778,0.839,0.003,0.137,-5.6,-6.36,5
71.45,20.17,0.796,0.84,0.009,0.134,-4.78,-6.1,5
71.50,20.18,0.812,0.817,0.016,0.156,-4.78,-6.1,5
71.55,20.21,0.815,0.76,0.014,0.158,-4.98,-5.99,5
71.60,20.01,0.808,0.863,0.018,0.148,-4.98,-5.99,5
71.65,20.05,0.806,0.849,0.006,0.146,-4.64,-6.05,5
71.70,20.0,0.81,0.826,0.007,0.148,-4.64,-6.05,5
71.75,19.94,0.818,0.8,0.015,0.15,-4.41,-6.02,5
71.80,19.9,0.829,0.811,0.008,0.15,-4.41,-6.02,5
71.85,19.91,0.81,0.833,0.005,0.16,-4.74,-5.93,5
71.90,19.98,0.813,0.781,0.01,0.153,-4.74,-5.93,5
71.95,20.0,0.805,0.764,0.023,0.153,-4.57,-5.82,5
72.00,19.86,0.793,0.827,0.026,0.141,-4.57,-5.82,5
72.05,19.98,0.709,0.881,0.014,0.13,-4.63,-5.83,5
72.10,19.85,0.451,0.868,0.006,0.105,-4.63,-5.83,5
72.15,19.63,0.267,0.756,0.0,0.071,-5.45,-5.93,5
72.20,19.9,0.097,0.71,0.0,0.115,-5.45,-5.93,5
72.25,19.85,0.06,0.768,0.0,0.126,-6.97,-5.98,5
72.30,19.93,0.058,0.676,0.0,0.135,-6.97,-5.98,5
72.35,19.95,0.061,0.786,0.0,0.145,-8.64,-5.99,5
72.40,19.75,0.277,0.827,0.0,0.169,-8.64,-5.99,5
72.45,19.95,0.693,0.816,0.004,0.199,-9.33,-5.98,5
72.50,19.78,0.744,0.824,0.0,0.199,-9.33,-5.98,5
72.55,19.98,0.776,0.793,0.0,0.188,-7.18,-5.82,5
72.60,19.68,0.817,0.731,0.03,0.286,-7.18,-5.82,5
72.65,20.03,0.816,0.696,0.053,0.407,-6.19,-5.75,5
72.70,19.59,0.818,0.682,0.065,0.452,-6.19,-5.75,5
72.75,20.02,0.813,0.595,0.06,0.427,-5.51,-5.68,5
72.80,19.66,0.824,0.568,0.065,0.401,-5.51,-5.68,5
72.85,20.09,0.8,0.776,0.066,0.397,-5.04,-5.54,5
72.90,19.79,0.788,0.838,0.068,0.385,-5.04,-5.54,5
72.95,20.04,0.794,0.733,0.071,0.382,-5.82,-5.5,5
73.00,19.83,0.82,0.612,0.082,0.369,-5.82,-5.5,5
73.05,19.85,0.83,0.531,0.079,0.365,-5.86,-5.42,5
73.10,19.84,0.833,0.695,0.077,0.354,-5.86,-5.42,5
73.15,19.82,0.822,0.679,0.077,0.355,-5.84,-5.54,5
73.20,19.75,0.835,0.558,0.078,0.357,-5.84,-5.54,5
73.25,19.87,0.825,0.496,0.075,0.357,-6.47,-5.57,5
73.30,19.7,0.822,0.695,0.073,0.36,-6.47,-5.57,5
73.35,19.63,0.832,0.716,0.07,0.362,-6.22,-5.58,5
73.40,19.8,0.835,0.638,0.065,0.355,-6.22,-5.58,5
73.45,19.87,0.831,0.606,0.069,0.35,-6.3,-5.6,5
73.50,19.93,0.825,0.792,0.047,0.339,-6.3,-5.6,5
73.55,19.83,0.793,0.829,0.045,0.316,-5.83,-5.55,5
73.60,19.6,0.808,0.784,0.032,0.302,-5.83,-5.55,5
73.65,19.95,0.832,0.709,0.021,0.27,-5.38,-5.51,5
73.70,19.78,0.831,0.64,0.056,0.326,-5.38,-5.51,5
73.75,19.85,0.838,0.673,0.073,0.351,-5.32,-5.55,5
73.80,19.92,0.827,0.657,0.059,0.334,-5.32,-5.55,5
73.85,20.06,0.84,0.615,0.054,0.318,-5.29,-5.69,5
73.90,19.93,0.819,0.559,0.055,0.312,-5.29,-5.69,5
73.95,19.91,0.828,0.821,0.047,0.308,-5.44,-5.65,5
74.00,19.75,0.828,0.777,0.042,0.292,-5.44,-5.65,5
74.05,19.96,0.835,0.554,0.04,0.285,-5.89,-5.67,5
74.10,19.8,0.834,0.48,0.037,0.284,-5.89,-5.67,5
74.15,19.96,0.837,0.787,0.035,0.276,-5.71,-5.68,5
74.20,19.55,0.802,0.861,0.031,0.258,-5.71,-5.68,5
74.25,19.9,0.798,0.832,0.022,0.232,-4.94,-5.58,5
74.30,19.58,0.822,0.755,0.012,0.234,-4.94,-5.58,5
74.35,19.72,0.834,0.643,0.028,0.305,-5.27,-5.61,5
74.40,19.67,0.829,0.662,0.035,0.345,-5.27,-5.61,5
74.45,19.9,0.821,0.582,0.026,0.333,-5.33,-5.75,5
74.50,19.62,0.821,0.576,0.026,0.323,-5.33,-5.75,5
74.55,19.85,0.82,0.466,0.025,0.316,-5.58,-5.77,5
74.60,19.74,0.821,0.808,0.022,0.319,-5.58,-5.77,5
74.65,19.89,0.819,0.777,0.013,0.303,-6.11,-5.79,5
74.70,19.77,0.817,0.573,0.02,0.304,-6.11,-5.79,5
74.75,19.97,0.822,0.508,0.018,0.307,-6.17,-5.87,5
74.80,19.78,0.823,0.692,0.017,0.303,-6.17,-5.87,5
74.85,20.06,0.821,0.71,0.006,0.294,-6.15,-5.96,5
74.90,19.87,0.815,0.602,0.015,0.299,-6.15,-5.96,5
74.95,20.09,0.819,0.553,0.005,0.298,-6.39,-6.04,5
75.00,19.67,0.807,0.768,0.015,0.282,-6.39,-6.04,5
75.05,20.23,0.744,0.798,0.02,0.261,-7.02,-6.12,5
75.10,19.45,0.252,0.684,0.009,0.192,-7.02,-6.12,5
75.15,20.03,0.012,0.603,0.0,0.171,-8.23,-6.18,5
75.20,19.77,0.0,0.661,0.0,0.291,-8.23,-6.18,5
75.25,20.27,0.028,0.803,0.0,0.282,-9.15,-6.14,5
75.30,19.38,0.038,0.708,0.008,0.298,-9.15,-6.14,5
75.35,20.45,0.028,0.76,0.0,0.262,-9.95,-6.12,5
75.40,19.57,0.06,0.699,0.0,0.251,-9.95,-6.12,5
75.45,20.49,0.262,0.836,0.003,0.231,-9.79,-6.15,5
75.50,20.16,0.407,0.906,0.0,0.197,-9.79,-6.15,5
75.55,20.33,0.476,0.869,0.0,0.177,-7.25,-6.19,5
75.60,20.09,0.516,0.828,0.0,0.169,-7.25,-6.19,5
75.65,20.3,0.532,0.78,0.0,0.169,-6.76,-6.21,5
75.70,20.01,0.514,0.764,0.0,0.162,-6.76,-6.21,5
75.75,20.3,0.527,0.707,0.0,0.158,-6.83,-6.3,5
75.80,19.97,0.532,0.688,0.0,0.157,-6.83,-6.3,5
75.85,20.42,0.544,0.674,0.0,0.125,-7.26,-6.46,5
75.90,19.71,0.479,0.837,0.0,0.172,-7.26,-6.46,5
75.95,20.1,0.358,0.841,0.0,0.177,-8.16,-6.46,5
76.00,19.92,0.262,0.828,0.0,0.158,-8.16,-6.46,5
76.05,20.17,0.082,0.767,0.0,0.161,-9.1,-6.56,5
76.10,19.76,0.014,0.794,0.0,0.153,-9.1,-6.56,5
76.15,20.32,0.008,0.764,0.0,0.174,-8.83,-6.63,5
76.20,19.72,0.001,0.802,0.0,0.159,-8.83,-6.63,5
76.25,20.13,0.014,0.777,0.0,0.166,-8.81,-6.71,5
76.30,19.69,0.012,0.813,0.0,0.167,-8.81,-6.71,5
76.35,20.1,0.013,0.806,0.0,0.172,-8.48,-6.72,5
76.40,19.62,0.0,0.75,0.0,0.176,-8.48,-6.72,5
76.45,20.02,0.0,0.761,0.0,0.189,-8.31,-6.79,5
76.50,19.68,0.006,0.74,0.0,0.165,-8.31,-6.79,5
76.55,20.14,0.0,0.772,0.0,0.183,-8.22,-6.94,5
76.60,19.78,0.0,0.711,0.0,0.183,-8.22,-6.94,5
76.65,20.19,0.0,0.785,0.0,0.214,-8.24,-7.11,5
76.70,19.71,0.0,0.753,0.0,0.206,-8.24,-7.11,5
76.75,20.11,0.0,0.808,0.0,0.221,-9.05,-7.2,5
76.80,19.84,0.0,0.788,0.0,0.21,-9.05,-7.2,5
76.85,20.03,0.0,0.791,0.0,0.215,-8.95,-7.28,5
76.90,19.71,0.0,0.775,0.0,0.213,-8.95,-7.28,5
76.95,19.91,0.529,0.816,0.0,0.218,-8.49,-7.37,5
77.00,19.64,0.649,0.845,0.0,0.208,-8.49,-7.37,5
77.05,19.79,0.734,0.842,0.0,0.206,-6.41,-7.19,5
77.10,19.66,0.781,0.817,0.0,0.228,-6.41,-7.19,5
77.15,19.7,0.803,0.777,0.0,0.223,-5.83,-7.23,5
77.20,19.71,0.804,0.784,0.0,0.25,-5.83,-7.23,5
77.25,19.85,0.81,0.734,0.0,0.251,-5.26,-7.35,5
77.30,19.81,0.803,0.754,0.0,0.271,-5.26,-7.35,5
77.35,19.81,0.813,0.732,0.012,0.259,-5.11,-7.33,5
77.40,19.74,0.811,0.767,0.009,0.266,-5.11,-7.33,5
77.45,19.95,0.81,0.722,0.021,0.262,-5.93,-7.31,5
77.50,19.83,0.81,0.766,0.015,0.259,-5.93,-7.31,5
77.55,19.78,0.805,0.726,0.039,0.244,-6.08,-7.32,5
77.60,19.76,0.79,0.832,0.024,0.248,-6.08,-7.32,5
77.65,19.69,0.769,0.878,0.038,0.236,-5.22,-7.18,5
77.70,19.64,0.79,0.865,0.026,0.261,-5.22,-7.18,5
77.75,19.82,0.811,0.808,0.045,0.272,-4.91,-7.08,5
77.80,19.59,0.814,0.788,0.035,0.285,-4.91,-7.08,5
77.85,19.75,0.823,0.78,0.046,0.29,-4.9,-7.07,5
77.90,19.84,0.816,0.756,0.043,0.268,-4.9,-7.07,5
77.95,19.91,0.811,0.755,0.062,0.279,-4.79,-7.01,5
78.00,19.9,0.805,0.787,0.043,0.253,-4.79,-7.01,5
78.05,19.99,0.799,0.812,0.06,0.264,-5.3,-6.9,5
78.10,19.76,0.785,0.726,0.036,0.247,-5.3,-6.9,5
78.15,19.91,0.804,0.762,0.07,0.258,-5.62,-6.73,5
78.20,19.75,0.795,0.726,0.055,0.241,-5.62,-6.73,5
78.25,19.74,0.79,0.844,0.092,0.255,-5.21,-6.57,5
78.30,19.74,0.761,0.868,0.159,0.234,-5.21,-6.57,5
78.35,19.83,0.783,0.844,0.271,0.274,-4.59,-6.35,5
78.40,19.57,0.798,0.828,0.302,0.301,-4.59,-6.35,5
78.45,19.59,0.807,0.846,0.402,0.446,-4.47,-6.24,5
78.50,19.61,0.794,0.858,0.375,0.497,-4.47,-6.24,5
78.55,19.64,0.803,0.783,0.436,0.47,-4.12,-6.22,5
78.60,19.26,0.792,0.815,0.385,0.486,-4.12,-6.22,5
78.65,19.45,0.792,0.777,0.411,0.442,-4.13,-6.13,5
78.70,19.11,0.8,0.825,0.389,0.466,-4.13,-6.13,5
78.75,19.32,0.795,0.776,0.444,0.44,-4.4,-5.98,5
78.80,19.44,0.804,0.792,0.4,0.453,-4.4,-5.98,5
78.85,19.1,0.793,0.81,0.455,0.435,-4.57,-5.86,5
78.90,19.31,0.745,0.869,0.449,0.465,-4.57,-5.86,5
78.95,19.4,0.633,0.861,0.567,0.467,-4.74,-5.8,5
79.00,19.12,0.59,0.792,0.625,0.46,-4.74,-5.8,5
79.05,19.45,0.542,0.671,0.666,0.453,-5.51,-5.77,5
79.10,19.41,0.513,0.519,0.684,0.445,-5.51,-5.77,5
79.15,19.62,0.476,0.442,0.714,0.439,-6.52,-5.77,5
79.20,19.47,0.459,0.435,0.709,0.424,-6.52,-5.77,5
79.25,19.75,0.433,0.427,0.715,0.392,-7.88,-5.79,5
79.30,19.66,0.619,0.841,0.691,0.401,-7.88,-5.79,5
79.35,19.83,0.692,0.879,0.647,0.388,-7.11,-5.68,5
79.40,19.72,0.75,0.853,0.6,0.384,-7.11,-5.68,5
79.45,19.75,0.796,0.77,0.574,0.414,-6.43,-5.6,5
79.50,19.73,0.818,0.693,0.564,0.448,-6.43,-5.6,5
79.55,19.77,0.814,0.662,0.602,0.542,-5.75,-5.53,5
79.60,19.89,0.811,0.532,0.634,0.569,-5.75,-5.53,5
79.65,19.86,0.816,0.477,0.606,0.564,-5.13,-5.46,5
79.70,19.89,0.814,0.67,0.596,0.546,-5.13,-5.46,5
79.75,20.05,0.811,0.827,0.542,0.533,-5.33,-5.34,5
79.80,19.89,0.813,0.729,0.502,0.526,-5.33,-5.34,5
79.85,19.82,0.814,0.567,0.467,0.546,-5.53,-5.29,5
79.90,19.74,0.82,0.487,0.444,0.535,-5.53,-5.29,5
79.95,19.84,0.822,0.661,0.413,0.56,-5.65,-5.26,5
80.00,19.68,0.822,0.651,0.418,0.56,-5.65,-5.26,5
80.05,19.82,0.825,0.513,0.402,0.588,-5.7,-5.38,5
80.10,19.68,0.823,0.436,0.403,0.57,-5.7,-5.38,5
80.15,19.92,0.811,0.688,0.419,0.673,-6.21,-5.38,5
80.20,19.7,0.805,0.696,0.453,0.748,-6.21,-5.38,5
80.25,19.76,0.818,0.586,0.448,0.738,-6.07,-5.39,5
80.30,19.64,0.813,0.537,0.498,0.74,-6.07,-5.39,5
80.35,19.59,0.827,0.755,0.538,0.72,-5.72,-5.34,5
80.40,19.71,0.773,0.759,0.597,0.727,-5.72,-5.34,5
80.45,19.63,0.403,0.712,0.7,0.711,-5.77,-5.36,5
80.50,19.67,0.0,0.613,0.714,0.703,-5.77,-5.36,5
80.55,19.83,0.014,0.529,0.707,0.687,-6.5,-5.43,5
80.60,19.58,0.026,0.817,0.684,0.7,-6.5,-5.43,5
80.65,19.84,0.013,0.82,0.731,0.694,-6.6,-5.55,5
80.70,19.85,0.012,0.679,0.755,0.691,-6.6,-5.55,5
80.75,20.04,0.021,0.555,0.772,0.682,-7.62,-5.65,5
80.80,19.96,0.027,0.691,0.756,0.685,-7.62,-5.65,5
80.85,20.26,0.017,0.723,0.774,0.686,-7.53,-5.66,5
80.90,20.12,0.011,0.635,0.747,0.664,-7.53,-5.66,5
80.95,20.31,0.025,0.507,0.762,0.661,-7.25,-5.73,5
81.00,20.26,0.018,0.809,0.726,0.615,-7.25,-5.73,5
81.05,20.31,0.0,0.822,0.691,0.63,-6.98,-5.75,5
81.10,20.28,0.0,0.752,0.654,0.648,-6.98,-5.75,5
81.15,20.35,0.0,0.56,0.666,0.64,-7.48,-5.86,5
81.20,20.53,0.004,0.587,0.675,0.658,-7.48,-5.86,5
81.25,20.62,0.0,0.714,0.701,0.692,-7.58,-5.94,5
81.30,20.62,0.0,0.657,0.705,0.681,-7.58,-5.94,5
81.35,20.79,0.017,0.574,0.706,0.693,-7.5,-6.11,5
81.40,20.68,0.0,0.542,0.696,0.677,-7.5,-6.11,5
81.45,20.81,0.0,0.726,0.666,0.671,-7.99,-6.21,5
81.50,20.88,0.0,0.751,0.648,0.661,-7.99,-6.21,5
81.55,21.02,0.0,0.723,0.632,0.672,-7.18,-6.32,5
81.60,20.88,0.0,0.608,0.61,0.674,-7.18,-6.32,5
81.65,21.21,0.0,0.809,0.601,0.674,-7.1,-6.4,5
81.70,21.13,0.0,0.841,0.583,0.661,-7.1,-6.4,5
81.75,21.21,0.0,0.744,0.577,0.659,-6.98,-6.51,5
81.80,21.08,0.005,0.579,0.558,0.644,-6.98,-6.51,5
81.85,21.29,0.0,0.75,0.547,0.621,-7.26,-6.62,5
81.90,21.34,0.0,0.791,0.534,0.598,-7.26,-6.62,5
81.95,21.49,0.0,0.748,0.523,0.584,-7.57,-6.74,5
82.00,21.5,0.001,0.7,0.496,0.564,-7.57,-6.74,5
82.05,21.27,0.0,0.694,0.489,0.553,-8.95,-6.81,5
82.10,21.06,0.0,0.708,0.591,0.543,-8.95,-6.81,5
82.15,20.37,0.005,0.684,0.635,0.539,-8.87,-6.76,5
82.20,19.54,0.003,0.631,0.636,0.533,-8.87,-6.76,5
82.25,16.52,0.007,0.608,0.642,0.514,-9.67,-6.77,5
82.30,15.58,0.013,0.565,0.632,0.662,-9.67,-6.77,5
82.35,12.6,0.047,0.533,0.607,0.786,-9.55,-6.97,6
82.40,12.08,0.048,0.412,0.604,0.8,-9.55,-6.97,6
82.45,11.67,0.066,0.366,0.625,0.799,-8.53,-7.06,6
82.50,11.83,0.075,0.342,0.621,0.793,-8.53,-7.06,6
82.55,12.45,0.062,0.326,0.613,0.797,-8.66,-7.13,6
82.60,12.3,0.061,0.311,0.588,0.801,-8.66,-7.13,6
82.65,12.82,0.053,0.312,0.587,0.802,-7.94,-7.19,6
82.70,12.75,0.063,0.329,0.588,0.79,-7.94,-7.19,6
82.75,12.91,0.067,0.338,0.604,0.792,-8.02,-7.38,6
82.80,12.68,0.073,0.293,0.621,0.781,-8.02,-7.38,6
82.85,12.52,0.076,0.313,0.592,0.772,-8.45,-7.48,6
82.90,12.27,0.08,0.303,0.563,0.758,-8.45,-7.48,6
82.95,12.69,0.079,0.312,0.564,0.765,-9.09,-7.6,6
83.00,12.47,0.09,0.286,0.599,0.77,-9.09,-7.6,6
83.05,12.67,0.082,0.29,0.588,0.768,-9.61,-7.7,6
83.10,12.73,0.088,0.271,0.577,0.756,-9.61,-7.7,6
83.15,12.61,0.077,0.285,0.564,0.765,-9.89,-7.84,6
83.20,12.73,0.081,0.265,0.55,0.765,-9.89,-7.84,6
83.25,12.73,0.077,0.265,0.515,0.762,-10.06,-7.99,6
83.30,12.54,0.077,0.26,0.48,0.746,-10.06,-7.99,6
83.35,12.81,0.077,0.239,0.448,0.735,-10.32,-8.23,6
83.40,12.63,0.08,0.255,0.428,0.742,-10.32,-8.23,6
83.45,12.8,0.075,0.255,0.433,0.747,-10.61,-8.35,6
83.50,13.04,0.069,0.263,0.451,0.758,-10.61,-8.35,6
83.55,13.4,0.067,0.242,0.502,0.769,-10.61,-8.35,6
83.60,13.12,0.077,0.255,0.583,0.774,-10.61,-8.35,6
83.65,13.22,0.062,0.233,0.609,0.765,-10.06,-8.45,6
83.70,13.55,0.068,0.232,0.576,0.759,-10.06,-8.45,6
83.75,13.36,0.059,0.225,0.542,0.756,-9.71,-8.49,6
83.80,13.58,0.059,0.227,0.59,0.746,-9.71,-8.49,6
83.85,13.46,0.056,0.208,0.662,0.747,-9.38,-8.6,6
83.90,13.59,0.055,0.218,0.65,0.742,-9.38,-8.6,6
83.95,13.62,0.059,0.208,0.655,0.748,-9.46,-8.66,6
84.00,13.63,0.064,0.203,0.653,0.751,-9.46,-8.66,6
84.05,13.6,0.069,0.182,0.67,0.751,-9.64,-8.84,6
84.10,14.13,0.066,0.177,0.663,0.744,-9.64,-8.84,6
84.15,13.81,0.058,0.169,0.678,0.75,-9.69,-8.79,6
84.20,14.08,0.064,0.167,0.67,0.752,-9.69,-8.79,6
84.25,14.39,0.058,0.154,0.663,0.758,-9.96,-8.93,6
84.30,14.04,0.068,0.147,0.644,0.753,-9.96,-8.93,6
84.35,14.22,0.067,0.145,0.648,0.751,-10.03,-9.01,6
84.40,13.98,0.071,0.144,0.646,0.751,-10.03,-9.01,6
84.45,14.05,0.07,0.149,0.652,0.773,-10.05,-9.12,6
84.50,13.79,0.07,0.151,0.652,0.778,-10.05,-9.12,6
84.55,13.91,0.062,0.148,0.644,0.778,-9.94,-9.2,6
84.60,13.87,0.065,0.13,0.635,0.774,-9.94,-9.2,6
84.65,13.94,0.062,0.127,0.626,0.764,-9.8,-9.35,6
84.70,13.94,0.058,0.14,0.647,0.779,-9.8,-9.35,6
84.75,14.24,0.058,0.143,0.642,0.778,-9.51,-9.43,6
84.80,14.27,0.05,0.13,0.643,0.777,-9.51,-9.43,6
84.85,14.31,0.049,0.116,0.622,0.763,-9.66,-9.51,6
84.90,14.09,0.044,0.116,0.63,0.765,-9.66,-9.51,6
84.95,14.26,0.046,0.116,0.611,0.769,-9.84,-9.56,6
85.00,14.15,0.044,0.108,0.609,0.769,-9.84,-9.56,6
85.05,13.99,0.036,0.104,0.574,0.755,-10.27,-9.53,6
85.10,13.84,0.031,0.115,0.574,0.752,-10.27,-9.53,6
85.15,14.31,0.037,0.111,0.56,0.757,-10.76,-9.67,6
85.20,14.11,0.043,0.09,0.562,0.76,-10.76,-9.67,6
85.25,14.06,0.039,0.093,0.553,0.753,-11.05,-9.67,6
85.30,13.84,0.052,0.101,0.548,0.758,-11.05,-9.67,6
85.35,13.83,0.06,0.149,0.532,0.787,-10.52,-9.68,6
85.40,13.81,0.056,0.132,0.53,0.781,-10.52,-9.68,6
85.45,13.87,0.043,0.115,0.5,0.759,-10.2,-9.76,6
85.50,13.72,0.038,0.104,0.49,0.727,-10.2,-9.76,6
85.55,14.18,0.044,0.101,0.476,0.733,-10.25,-9.9,6
